"id"	"document"	"label"	"label_type"	"text"	"label_indices"	"context"
"675"	"musically"	"0"	"[]"	"accordingly , and for the avoidance of doubt , you are solely responsible for obtaining any necessary rights , clearances , permissions or authorizations to modify , change or adopt any third party content in user videos or broadcast content ."	"[0]"	"Limitations on Use and Modification . Nothing in this EULA authorizes you to, with respect to User Videos or Broadcast Content, (i) use any aspect of any musical work or sound recording in a manner that is not expressly permitted by this EULA; (ii) modify, change, or adapt the lyrics or fundamental character of any musical work or sound recording; (iii) to use the story of any Composition; or (iv) to criticize the copyright owner of any musical work or sound recording, the authors, composers or lyricists of any musical work, or the featured or non-featured recording artists of any sound recording. Any violation of the preceding sentence will be deemed copyright infringement absent any defense(s) available under applicable law. Accordingly, and for the avoidance of doubt, you are solely responsible for obtaining any necessary rights, clearances, permissions or authorizations to modify, change or adopt any third party content in User Videos or Broadcast Content."
"11532"	"Duolingo"	"0"	"[]"	"if you access any third party website , service , or content from duolingo , you understand that these terms and conditions and our privacy policy do not apply to your use of such sites ."	"[0]"	"Third-Party Links, Sites, and Services The Service may contain links to third-party websites, advertisers, services, special offers, or other events or activities that are not owned or controlled by Duolingo. We do not endorse or assume any responsibility for any such third-party sites, information, materials, products, or services. If you access any third party website, service, or content from Duolingo, you understand that these Terms and Conditions and our Privacy Policy do not apply to your use of such sites. You expressly acknowledge and agree that Duolingo shall not be responsible or liable, directly or indirectly, for any damage or loss arising from your use of any third-party website, service, or content."
"10314"	"Snap"	"0"	"[]"	"snap group limited grants you a personal , worldwide , royalty-free , non-assignable , nonexclusive , revocable , and non-sublicensable license to access and use the services ."	"[0]"	"2. Rights We Grant You Snap Group Limited grants you a personal, worldwide, royalty-free, non-assignable, nonexclusive, revocable, and non-sublicensable license to access and use the Services. This license is for the sole purpose of letting you use and enjoy the Services’ benefits in a way that these Terms and our usage policies, such as our Community Guidelines, allow."
"791"	"musically"	"1"	"['CR']"	"the company 's intellectual property policy is to -lrb- i -rrb- remove or disable access to material that the company believes in good faith , upon notice from an intellectual property owner or his or her agent , is infringing the intellectual property of a third party by being made available through the service ; and -lrb- ii -rrb- remove any user content uploaded to the service by `` repeat infringers . ''"	"[3]"	"Repeat Infringer Policy . The Company’s intellectual property policy is to (i) remove or disable access to material that the Company believes in good faith, upon notice from an intellectual property owner or his or her agent, is infringing the intellectual property of a third party by being made available through the Service; and (ii) remove any User Content uploaded to the Service by “repeat infringers.”"
"3029"	"Expedia"	"0"	"[]"	"new york city certificate of authority"	"[0]"	"New York City Certificate of Authority"
"13410"	"Nintendo"	"0"	"[]"	"noe may allow you to upload and use funds to make the payment for digital products that you purchase from noe in nintendo shopping services ."	"[0]"	"3 Payment Methods NOE may offer various payment methods, subject to availability in your country. NOE may allow you to upload and use funds to make the payment for Digital Products that you purchase from NOE in Nintendo Shopping Services. Funds may be uploaded to your wallet by using a credit card or any other payment method accepted by NOE, by inserting a digital code printed on a Nintendo eShop Card available in retail, or by any other method communicated by NOE. Funds are tied to your wallet and cannot be transferred to any other person or entity. Funds are non-refundable and cannot be exchanged for cash or credit. Funds can only be used to purchase Digital Products from NOE in Nintendo Shopping Services. NOE may, in its sole discretion, restrict the maximum amount of funds that may be uploaded to your wallet. You are responsible for any use of funds stored in your wallet. In case you acquire the licence for a Digital Product from any third party, the third party will inform you about the applicable payment method."
"7616"	"Headspace"	"1"	"['CH']"	"these terms & conditions -lrb- these `` terms '' -rrb- contain the terms and conditions on which we supply content , products or services listed on www.headspace.com -lrb- the `` website '' -rrb- , through our applications -lrb- the `` apps '' -rrb- or via other delivery methods to you -lrb- the website and such content , products , services and the apps are collectively referred to herein as the `` product '' or `` products '' , which may be updated from time-to-time at the sole discretion of headspace -rrb- ."	"[2]"	"1.1 HEADSPACE PRODUCTS These Terms & Conditions (these “Terms”) contain the terms and conditions on which we supply content, products or services listed on www.headspace.com (the “Website”), through our applications (the “Apps”) or via other delivery methods to you (the Website and such content, products, services and the Apps are collectively referred to herein as the “Product” or “Products”, which may be updated from time-to-time at the sole discretion of Headspace)."
"11249"	"Opera"	"1"	"['CH']"	"opera may update these terms or the privacy statement from time to time ."	"[2]"	"12. Opera may modify these Terms. Opera may update these Terms or the Privacy Statement from time to time. The current version of these Terms are posted at https://www.opera.com/terms. The Privacy Statement is posted at https://www.opera.com/privacy. It is your responsibility to remain informed of any changes, because you are legally obligated to abide by the latest versions of these Terms and the Privacy Statement. You may not assign or transfer your rights under these Terms without obtaining Opera’s prior written consent, and any purported assignment or transfer in violation of this section will be null and void."
"3677"	"Tripadvisor"	"0"	"[]"	"we appreciate hearing from you ."	"[0]"	"REVIEWS, COMMENTS AND USE OF OTHER INTERACTIVE AREAS We appreciate hearing from you."
"20244"	"Foursquare"	"0"	"[]"	"you understand that we do not , in any way , screen users , nor do we inquire into the backgrounds of users or attempt to verify their backgrounds or statements ."	"[0]"	"You release us from all liability relating to your connections and relationships with other users. You understand that we do not, in any way, screen users, nor do we inquire into the backgrounds of users or attempt to verify their backgrounds or statements."
